W1,W2
13.32,5.8999999999999995
9.27,7.92
18.990000000000002,1.33
19.89,6.4
26.580000000000002,7.029999999999999
5.52,6.5
4.62,7.06
24.57,0.66
3.87,3.65
10.649999999999999,3.74
22.5,9.22
18.9,9.02
26.73,7.67
25.169999999999998,3.02
5.76,8.459999999999999
9.06,3.6399999999999997
11.88,4.6000000000000005
5.31,6.24
6.930000000000001,7.119999999999999
15.780000000000001,4.84
19.560000000000002,9.7
27.060000000000002,7.18
14.010000000000002,9.69
8.16,5.8999999999999995
13.05,9.7
19.89,5.4
25.47,5.03
10.290000000000001,1.59
12.209999999999999,7.4399999999999995
5.159999999999999,5.5200000000000005
29.73,7.1
26.16,2.6500000000000004
4.08,6.61
29.37,6.029999999999999
17.73,4.640000000000001
26.04,4.0600000000000005
20.849999999999998,8.74
19.89,6.66
5.1000000000000005,5.68
16.560000000000002,1.24
19.32,5.859999999999999
1.92,6.07
19.740000000000002,5.9399999999999995
11.76,5.590000000000001
16.71,4.66
16.380000000000003,4.84
21.419999999999998,9.06
29.31,1.5
0.18,8.19
27.66,9.14
4.7700000000000005,2.36
20.46,1.25
23.400000000000002,0.35000000000000003
25.08,8.59
12.959999999999999,2.6
13.32,7.58
16.8,9.87
19.080000000000002,6.7
12.27,3.16
17.34,6.58
21.93,6.45
29.43,3.75
28.709999999999997,2.16
10.709999999999999,8.95
14.94,6.53
10.020000000000001,9.64
17.97,9.01
29.7,8.139999999999999
3.45,0.31
11.46,6.4
12.180000000000001,8.83
17.04,6.38
22.62,9.379999999999999
19.080000000000002,8.54
1.74,5.8
11.91,8.8
29.43,4.13
9.45,4.65
19.86,5.61
7.92,7.33
29.61,1.27
5.52,7.720000000000001
26.55,6.760000000000001
4.62,4.069999999999999
13.5,3.6399999999999997
9.81,6.07
26.25,6.59
8.549999999999999,2.48
27.18,0.96
5.43,2.67
9.48,1.01
18.06,7.29
9.6,6.790000000000001
21.75,8.16
27.66,8.84
21.9,7.27
17.759999999999998,0.12
20.040000000000003,0.44999999999999996
15.27,9.61
4.17,7.74
26.85,6.760000000000001
9.03,4.1
29.7,2.6100000000000003
0.44999999999999996,0.41000000000000003
4.68,1.98
23.580000000000002,2.11
4.08,7.73
19.89,2.09
19.26,2.49
0.75,0.42999999999999994
13.41,5.470000000000001
15.63,8.309999999999999
0.38999999999999996,3.33
19.35,1.8399999999999999
14.94,4.37
29.669999999999998,4.2299999999999995
14.19,0.96
27.990000000000002,4.67
2.46,6.550000000000001
19.830000000000002,4.26
26.04,9.9
18.6,7.720000000000001
22.92,7.22
23.22,7.31
12.959999999999999,9.87
10.41,4.6000000000000005
21.96,5.0600000000000005
25.95,3.05
22.23,4.32
1.3499999999999999,0.32
21.54,5.380000000000001
14.37,7.49
1.14,9.91
29.31,9.65
12.299999999999999,8.02
29.73,5.380000000000001
25.71,6.35
1.83,2.46
18.3,4.680000000000001
28.86,2.55
7.800000000000001,6.7
11.4,9.06
3.81,9.16
6.72,8.18
12.299999999999999,7.45
4.56,9.06
24.779999999999998,5.83
25.41,5.44
11.52,8.08
27.87,9.91
26.79,8.24
21.45,9.45
19.830000000000002,1.79
6.33,8.129999999999999
11.52,0.24
29.52,6.36
3.54,5.24
21.84,8.75
19.89,5.37
18.81,7.5600000000000005
14.16,7.890000000000001
12.87,8.379999999999999
18.81,0.15
21.299999999999997,1.88
7.92,9.65
3.99,3.3400000000000003
11.67,0.76
22.65,0.5700000000000001
17.22,3.62
24.479999999999997,0.26
6.57,7.02
3.54,1.5
0.8999999999999999,2.41
1.2,8.29
6.8100000000000005,6.26
16.560000000000002,4.0
14.64,4.069999999999999
16.14,2.96
14.82,9.77
25.95,6.97
9.84,0.5800000000000001
26.85,8.59
2.46,1.56
9.15,6.9799999999999995
20.669999999999998,2.67
9.84,9.05
13.41,3.1
15.81,1.77
29.669999999999998,8.82
20.610000000000003,3.53
8.040000000000001,8.459999999999999
29.73,3.88
13.32,6.680000000000001
7.7700000000000005,7.3
26.580000000000002,4.2
14.91,9.85
1.3499999999999999,3.96
6.66,0.59
17.04,0.05
29.58,4.96
29.37,3.93
17.07,4.36
14.37,8.24
12.81,1.6900000000000002
21.45,9.42
20.28,9.3
1.05,4.069999999999999
23.43,1.58
14.64,4.859999999999999
11.61,7.78
29.22,3.4200000000000004
11.67,0.08
22.32,8.149999999999999
10.020000000000001,9.91
16.23,3.2
14.43,3.35
1.8599999999999999,3.11
12.389999999999999,9.09
15.48,8.96
12.959999999999999,2.31
19.5,1.12
11.49,2.9899999999999998
28.020000000000003,1.1400000000000001
16.17,3.69
13.74,8.33
25.5,9.83
0.09,3.29
14.61,9.459999999999999
14.82,0.8500000000000001
19.53,0.17
12.69,3.4799999999999995
0.69,5.380000000000001
12.84,2.9699999999999998
15.48,5.19
11.55,5.949999999999999
25.23,9.549999999999999
1.71,4.46
22.89,8.030000000000001
9.84,5.11
16.5,4.699999999999999
7.92,8.040000000000001
16.979999999999997,7.55
14.64,0.34
17.49,5.779999999999999
26.1,7.83
17.25,0.8200000000000001
10.200000000000001,3.79
26.55,6.13
8.13,5.629999999999999
6.090000000000001,1.3900000000000001
19.53,5.949999999999999
6.69,3.05
2.49,1.25
29.55,7.37
27.18,7.68
26.009999999999998,8.37
1.8599999999999999,7.720000000000001
11.940000000000001,6.720000000000001
7.29,2.49
14.43,3.5199999999999996
8.4,2.2800000000000002
28.139999999999997,5.25
19.32,0.28
27.150000000000002,8.37
21.63,7.78
26.88,6.1899999999999995
22.02,3.81
0.51,5.6499999999999995
2.4,0.41000000000000003
29.49,1.12
11.55,2.86
9.03,5.3500000000000005
13.02,3.4699999999999998
2.79,8.06
10.17,3.9800000000000004
5.58,7.880000000000001
3.54,4.81
19.89,8.96
12.51,5.68
16.740000000000002,2.07
16.979999999999997,9.370000000000001
9.99,0.27
22.95,7.22
3.75,5.99
12.299999999999999,3.02
25.74,6.7
27.0,9.17
23.82,2.3899999999999997
3.0599999999999996,0.8400000000000001
18.81,9.360000000000001
17.849999999999998,5.18
15.15,5.61
25.049999999999997,6.3100000000000005
13.14,5.1
7.17,6.1899999999999995
3.1799999999999997,8.35
13.620000000000001,5.779999999999999
13.770000000000001,6.35
0.32999999999999996,8.17
13.32,5.3500000000000005
5.159999999999999,5.8
7.38,2.11
15.690000000000001,9.22
2.76,0.77
29.73,2.0300000000000002
27.21,4.44
16.560000000000002,3.35
24.509999999999998,6.5200000000000005
21.36,2.84
13.41,4.0
4.08,2.11
2.6399999999999997,6.18
20.91,1.7799999999999998
21.599999999999998,5.5
10.98,3.41
26.73,8.030000000000001
22.169999999999998,4.25
9.6,4.55
0.18,4.59
6.930000000000001,2.4
8.370000000000001,9.879999999999999
28.439999999999998,8.33
20.939999999999998,8.84
7.71,7.880000000000001
29.73,7.029999999999999
29.04,2.59
16.05,3.85
18.69,3.76
24.09,9.32
15.66,7.42
24.93,1.7000000000000002
18.03,5.23
28.32,5.5600000000000005
3.21,7.5600000000000005
13.950000000000001,9.62
5.010000000000001,1.05
24.959999999999997,6.07
21.299999999999997,2.74
8.16,5.5200000000000005
18.54,3.24
6.6,8.27
1.3499999999999999,9.879999999999999
26.34,3.77
11.58,6.82
27.810000000000002,8.27
14.43,7.63
15.57,1.31
29.31,3.27
16.05,7.01
13.770000000000001,7.95
13.71,6.66
29.669999999999998,8.030000000000001
19.86,0.8200000000000001
28.59,2.42
6.99,6.029999999999999
5.010000000000001,9.290000000000001
8.040000000000001,4.08
16.26,2.17
25.259999999999998,8.139999999999999
7.26,3.53
27.42,0.05
3.0300000000000002,3.37
28.05,4.35
11.67,4.72
25.77,6.840000000000001
19.23,0.5800000000000001
14.64,0.78
0.26999999999999996,1.1300000000000001
9.63,9.91
5.76,1.56
14.309999999999999,4.97
1.5299999999999998,7.029999999999999
24.599999999999998,9.61
17.7,5.19
26.16,1.11
24.419999999999998,7.8500000000000005
17.49,7.27
15.96,8.81
24.479999999999997,6.27
24.18,9.76
20.91,3.1
12.120000000000001,5.779999999999999
15.15,2.5300000000000002
11.52,2.6100000000000003
17.79,7.37
14.19,9.459999999999999
5.55,5.430000000000001
19.560000000000002,0.64
12.9,6.27
1.3499999999999999,9.64
15.72,3.96
10.5,8.9
21.66,3.65
24.3,8.56
21.66,1.44
11.49,3.4200000000000004
5.07,3.4899999999999998
11.07,4.2
5.49,3.95
12.299999999999999,8.2
15.540000000000001,6.3
21.24,6.35
7.4399999999999995,5.5
3.54,7.720000000000001
13.620000000000001,7.62
22.89,6.82
23.790000000000003,7.68
25.5,9.26
5.1000000000000005,1.25
28.41,5.869999999999999
22.259999999999998,8.67
14.82,9.73
11.43,3.74
19.740000000000002,5.5200000000000005
26.61,4.76
18.21,7.41
6.21,8.209999999999999
12.299999999999999,1.52
23.310000000000002,4.09
18.63,8.4
15.21,3.55
20.7,7.33
3.87,3.71
2.1,3.61
4.71,7.8100000000000005
21.36,9.09
26.97,9.120000000000001
26.97,8.120000000000001
19.26,0.19
12.27,8.17
29.34,7.62
29.04,8.870000000000001
16.32,2.82
11.01,7.0
11.28,3.66
9.6,8.120000000000001
8.91,3.02
22.23,5.24
22.11,3.91
11.1,9.82
9.72,9.53
17.91,8.76
8.22,9.18
12.959999999999999,3.8600000000000003
28.169999999999998,9.74
26.25,4.47
4.0200000000000005,6.760000000000001
28.29,0.27
23.16,2.88
13.92,3.84
13.41,5.430000000000001
28.74,0.48
15.99,7.39
25.169999999999998,3.69
21.599999999999998,8.67
7.05,3.92
10.86,5.45
29.7,2.07
0.51,3.69
2.52,7.5
0.09,8.85
28.65,0.21000000000000002
25.98,5.68
15.57,5.93
0.6,8.52
4.140000000000001,5.57
17.34,3.59
13.44,5.77
9.66,5.5600000000000005
10.110000000000001,3.73
20.34,8.120000000000001
27.990000000000002,8.76
4.0200000000000005,4.59
0.48,7.8100000000000005
5.279999999999999,8.49
20.490000000000002,7.91
5.64,9.51
14.37,9.200000000000001
19.05,1.85
26.31,8.030000000000001
27.51,9.61
27.69,2.55
28.89,0.8799999999999999
0.44999999999999996,8.24
24.66,3.11
6.8100000000000005,2.2
23.46,0.41000000000000003
14.43,8.06
11.940000000000001,6.550000000000001
11.64,9.69
15.96,2.8699999999999997
6.6,5.470000000000001
9.81,9.78
25.32,4.39
13.92,1.25
1.9500000000000002,0.78
3.66,9.58
14.85,8.09
13.41,5.3500000000000005
23.43,5.61
21.45,1.92
5.82,5.5
10.649999999999999,3.5
19.44,3.43
2.19,6.630000000000001
29.52,1.02
15.120000000000001,6.470000000000001
1.92,6.44
18.57,2.12
12.75,7.62
3.42,0.72
7.83,5.44
12.09,4.640000000000001
22.65,6.04
8.4,8.25
19.830000000000002,7.32
27.42,6.23
25.47,0.29000000000000004
12.030000000000001,9.91
24.479999999999997,8.53
10.290000000000001,2.51
5.970000000000001,1.61
27.900000000000002,9.629999999999999
22.38,0.42999999999999994
17.58,4.81
11.25,1.03
9.209999999999999,8.55
0.21,8.29
2.52,3.46
8.22,2.74
26.13,0.99
11.850000000000001,2.4299999999999997
24.270000000000003,4.1
21.54,8.07
1.74,3.69
23.67,1.37
12.15,6.92
19.47,2.82
29.4,8.379999999999999
9.540000000000001,7.87
3.69,0.37
24.12,9.879999999999999
27.21,4.8
8.489999999999998,0.39
8.16,5.8
22.95,7.5
28.38,2.31
12.69,5.05
19.26,7.82
4.140000000000001,8.56
11.790000000000001,0.53
23.310000000000002,7.1499999999999995
6.99,5.53
13.41,1.22
29.73,5.380000000000001
10.020000000000001,0.8
29.34,5.61
7.83,9.65
18.81,1.34
16.650000000000002,2.64
0.87,3.9800000000000004
0.24,6.74
0.32999999999999996,9.06
8.34,7.880000000000001
25.56,5.6000000000000005
17.4,7.48
18.72,7.62
6.8100000000000005,5.23
22.59,4.640000000000001
19.89,2.17
28.32,6.35
4.319999999999999,7.63
16.919999999999998,4.640000000000001
15.57,4.13
18.27,7.720000000000001
27.57,2.25
25.68,5.03
21.54,6.3
25.41,3.4799999999999995
12.180000000000001,7.39
21.96,4.54
19.86,6.949999999999999
4.71,3.12
21.029999999999998,9.27
0.21,3.62
15.600000000000001,6.710000000000001
20.34,4.93
28.29,6.23
17.58,3.81
11.4,3.79
13.98,5.58
28.5,5.9799999999999995
5.1000000000000005,3.43
2.6999999999999997,1.25
24.869999999999997,2.5300000000000002
21.299999999999997,8.2
28.349999999999998,5.550000000000001
14.82,0.28
2.46,7.31
28.83,3.8
3.5999999999999996,2.12
21.75,3.6399999999999997
22.02,2.58
29.31,4.31
28.169999999999998,5.61
12.299999999999999,8.88
29.31,5.8999999999999995
25.47,4.1
19.5,9.65
2.88,0.65
16.14,3.84
6.930000000000001,7.02
19.23,9.18
2.79,8.2
27.6,2.07
3.5100000000000002,9.84
20.91,1.6700000000000002
4.2299999999999995,4.5200000000000005
28.229999999999997,6.840000000000001
1.3499999999999999,3.55
0.32999999999999996,6.21
27.450000000000003,4.04
18.9,3.51
7.65,8.51
14.67,8.309999999999999
0.26999999999999996,3.9000000000000004
25.049999999999997,5.23
28.38,2.19
28.89,5.97
6.69,1.6700000000000002
16.32,1.1400000000000001
7.08,6.92
12.209999999999999,4.050000000000001
16.470000000000002,8.24
5.31,8.2
6.1499999999999995,3.95
5.58,6.949999999999999
23.34,4.51
10.23,5.08
12.75,1.48
14.129999999999999,0.3
21.599999999999998,7.53
17.49,7.06
29.099999999999998,3.5199999999999996
5.279999999999999,6.3
12.239999999999998,4.48
8.01,2.6
4.65,0.22999999999999998
15.57,8.27
29.64,6.989999999999999
0.42,4.6899999999999995
1.92,8.01
4.8,5.68
7.62,3.95
1.5899999999999999,3.67
29.73,7.42
12.51,6.83
21.299999999999997,8.36
27.990000000000002,3.6799999999999997
9.09,3.69
2.88,4.32
3.99,4.109999999999999
20.849999999999998,9.59
1.5899999999999999,4.81
25.23,4.2
25.56,5.709999999999999
24.869999999999997,4.84
18.3,3.02
21.06,0.8200000000000001
19.47,0.35000000000000003
14.52,7.48
20.46,2.6500000000000004
26.67,0.21000000000000002
15.3,7.39
4.319999999999999,6.26
13.26,8.35
17.04,5.13
4.140000000000001,1.46
20.639999999999997,0.21000000000000002
15.81,7.61
16.71,6.06
12.09,3.91
17.7,5.75
18.75,5.83
26.55,6.48
9.39,1.8399999999999999
13.44,1.7599999999999998
29.7,8.17
10.53,2.31
20.639999999999997,8.66
7.29,9.22
7.800000000000001,0.48
21.72,0.48
7.14,7.1
11.67,7.970000000000001
25.11,4.99
9.18,4.1499999999999995
10.74,8.45
15.96,9.41
14.52,2.64
5.52,0.18
26.43,3.58
1.98,5.03
18.18,1.3
15.75,0.8799999999999999
27.93,4.93
10.92,5.01
15.06,1.59
17.97,2.36
9.3,6.5200000000000005
29.13,9.5
17.34,2.31
7.29,4.85
2.88,9.84
9.75,2.33
20.669999999999998,7.62
14.82,0.8300000000000001
20.7,0.78
17.58,0.17
21.72,5.5600000000000005
28.68,4.71
25.169999999999998,3.76
15.96,7.5600000000000005
1.44,4.12
28.229999999999997,4.32
9.69,7.68
19.17,2.31
26.61,9.02
8.370000000000001,9.21
5.43,1.05
24.81,2.05
13.41,2.79
20.220000000000002,6.8999999999999995
3.57,1.8599999999999999
9.06,3.37
18.15,9.33
28.529999999999998,5.53
8.91,0.24
19.59,4.48
29.64,3.65
27.87,8.94
16.290000000000003,5.91
1.3499999999999999,7.92
11.58,6.3
20.43,3.62
6.6,7.37
17.88,7.199999999999999
22.169999999999998,5.23
3.27,2.45
5.76,3.58
13.32,4.050000000000001
21.54,6.92
3.36,3.2800000000000002
19.38,0.06
29.099999999999998,0.21000000000000002
23.310000000000002,8.94
2.88,7.18
13.71,9.23
1.26,1.6300000000000001
29.16,5.5600000000000005
14.069999999999999,9.17
2.1599999999999997,7.27
9.9,8.7
20.07,0.38
21.45,9.06
18.990000000000002,9.43
8.370000000000001,3.76
16.59,7.720000000000001
12.78,9.06
27.540000000000003,0.78
12.09,0.18
14.76,8.9
7.92,2.7700000000000005
10.44,3.0
2.6999999999999997,7.4
21.54,8.01
25.83,2.6500000000000004
6.84,4.85
9.84,8.81
29.4,0.68
28.020000000000003,2.55
8.430000000000001,2.9899999999999998
23.16,3.11
27.18,5.8999999999999995
29.49,8.72
21.299999999999997,7.119999999999999
24.0,7.1
6.1499999999999995,6.37
2.46,5.17
14.64,8.149999999999999
6.66,3.15
5.07,9.01
6.99,9.719999999999999
8.85,2.2
7.800000000000001,1.6600000000000001
17.13,9.6
26.43,6.18
11.4,6.82
14.040000000000001,0.53
26.67,3.6399999999999997
29.73,8.2
13.05,8.379999999999999
21.09,9.3
14.010000000000002,6.550000000000001
24.93,2.72
29.31,5.03
29.28,9.57
8.85,2.66
10.649999999999999,1.27
12.66,6.65
22.92,4.59
25.259999999999998,9.42
7.05,0.8699999999999999
11.01,4.93
25.32,3.91
6.84,5.24
21.66,4.61
4.74,1.57
6.03,6.879999999999999
29.16,8.870000000000001
29.55,5.13
18.21,9.290000000000001
20.310000000000002,8.379999999999999
0.51,6.3
17.73,9.26
7.86,0.05
4.41,5.58
29.7,7.34
0.6,5.2
29.189999999999998,1.8199999999999998
15.21,1.48
7.08,7.4399999999999995
15.42,3.97
20.46,7.24
24.150000000000002,2.04
19.080000000000002,8.16
8.22,0.2
19.26,4.47
20.490000000000002,3.95
21.15,7.960000000000001
23.310000000000002,0.44999999999999996
8.16,4.91
24.9,4.42
17.88,5.620000000000001
15.24,0.49
22.65,9.84
23.91,7.62
20.610000000000003,5.5
6.8100000000000005,6.720000000000001
28.619999999999997,0.72
29.669999999999998,3.2800000000000002
15.99,4.37
7.2299999999999995,0.22999999999999998
18.18,1.7100000000000002
13.620000000000001,4.2299999999999995
3.63,4.77
20.1,6.93
17.61,7.24
29.07,3.87
16.68,6.2
13.98,4.74
10.17,9.06
11.67,3.0
18.18,0.74
5.279999999999999,5.380000000000001
23.1,3.99
5.79,2.9699999999999998
2.28,9.61
18.0,4.81
28.05,1.08
1.2899999999999998,7.1499999999999995
18.15,5.25
18.6,9.09
2.85,3.13
8.4,3.24
29.73,3.18
24.060000000000002,3.0
13.71,3.5199999999999996
23.34,3.69
12.42,4.0200000000000005
14.85,3.58
13.98,6.61
3.9000000000000004,5.8
15.540000000000001,9.09
28.56,2.07
26.580000000000002,4.41
25.32,7.8500000000000005
27.66,3.91
12.629999999999999,7.069999999999999
19.53,0.75
0.57,2.22
20.610000000000003,8.2
22.35,0.98
22.740000000000002,0.49
16.8,4.17
11.73,5.0
24.81,0.55
13.23,9.75
17.82,8.05
21.27,7.22
21.119999999999997,2.67
8.01,4.84
18.12,7.94
13.74,9.79
22.86,2.7600000000000002
5.1000000000000005,6.879999999999999
10.5,4.54
1.17,8.33
24.360000000000003,9.49
26.13,1.18
2.1599999999999997,6.69
6.99,2.52
13.92,3.95
28.98,5.36
18.03,0.09
28.65,4.41
28.29,0.79
10.110000000000001,9.879999999999999
29.31,5.2
6.0,0.78
26.009999999999998,1.6600000000000001
3.99,1.37
28.95,5.5
18.6,9.8
27.09,6.1
6.33,2.55
20.849999999999998,9.69
21.15,0.37
16.41,7.42
24.150000000000002,2.9099999999999997
1.2,2.8899999999999997
12.030000000000001,8.72
7.38,9.59
23.880000000000003,7.31
14.28,2.98
27.0,1.55
3.09,8.139999999999999
15.120000000000001,0.76
12.959999999999999,4.44
27.09,4.58
3.39,3.5
8.430000000000001,9.280000000000001
25.2,7.800000000000001
24.09,7.05
29.669999999999998,3.61
26.580000000000002,1.88
15.39,9.58
22.59,3.67
5.159999999999999,3.35
22.98,1.12
12.78,1.33
10.74,8.79
3.0300000000000002,8.16
13.17,4.32
15.15,8.96
22.86,4.55
13.26,4.49
24.66,4.03
9.84,1.22
20.220000000000002,7.86
10.86,5.32
8.639999999999999,8.030000000000001
6.03,7.1
18.18,2.12
3.66,6.44
2.28,8.53
17.009999999999998,2.3499999999999996
16.770000000000003,3.88
15.09,3.37
0.63,1.8199999999999998
10.110000000000001,2.19
10.110000000000001,4.9
0.38999999999999996,5.659999999999999
18.84,0.96
21.99,2.44
25.71,7.79
24.240000000000002,2.1
3.48,5.07
16.5,5.709999999999999
9.15,1.85
11.19,3.39
22.41,0.35000000000000003
13.02,0.17
15.57,4.36
16.14,5.83
12.299999999999999,1.01
19.830000000000002,2.72
0.57,0.45999999999999996
8.22,8.209999999999999
12.84,4.01
29.37,6.06
9.84,3.6399999999999997
22.89,9.87
0.26999999999999996,5.3500000000000005
11.22,8.49
25.65,6.3
4.53,4.6000000000000005
21.96,9.26
12.299999999999999,7.95
27.150000000000002,2.22
16.05,6.760000000000001
12.66,3.2
23.34,8.6
8.16,3.76
24.869999999999997,6.43
23.16,6.720000000000001
11.61,8.040000000000001
25.11,2.6500000000000004
29.7,9.87
27.540000000000003,9.86
15.81,9.82
11.52,0.21000000000000002
15.51,0.8899999999999999
11.4,7.8500000000000005
25.259999999999998,5.659999999999999
23.82,4.98
16.650000000000002,9.350000000000001
4.5,5.57
21.9,6.470000000000001
24.18,9.9
16.979999999999997,7.41
12.0,5.24
23.85,2.5300000000000002
7.53,2.7
19.53,1.8399999999999999
6.63,3.16
13.83,1.7399999999999998
19.53,4.79
19.26,3.8
18.54,5.91
14.28,9.67
14.43,2.4299999999999997
25.049999999999997,3.3800000000000003
15.66,3.83
0.57,4.93
9.84,3.62
12.81,9.67
4.65,3.02
28.919999999999998,2.0100000000000002
27.630000000000003,7.279999999999999
8.729999999999999,3.9000000000000004
24.12,8.91
12.93,6.14
21.299999999999997,9.48
10.319999999999999,1.03
25.11,6.029999999999999
29.31,6.7700000000000005
13.71,8.97
22.5,4.63
4.26,1.8599999999999999
0.44999999999999996,9.87
28.95,6.51
4.65,7.53
5.76,0.44999999999999996
3.21,4.16
15.15,7.78
11.73,2.2
6.03,2.44
18.45,3.83
29.22,5.77
14.43,5.92
21.93,3.9800000000000004
26.580000000000002,2.58
10.92,5.0
23.970000000000002,5.07
2.52,0.48
19.68,7.65
29.64,9.58
16.979999999999997,4.47
24.0,3.8600000000000003
29.009999999999998,3.39
3.96,1.77
8.100000000000001,6.53
23.34,1.4000000000000001
3.75,8.41
19.740000000000002,0.94
2.25,7.199999999999999
1.5599999999999998,2.8499999999999996
14.34,0.55
19.89,7.8100000000000005
12.299999999999999,8.96
12.57,5.89
25.77,1.57
8.85,2.18
23.22,1.18
28.349999999999998,0.27
22.5,0.42999999999999994
26.16,3.85
20.82,0.62
7.32,9.02
21.72,2.94
10.110000000000001,1.92
9.3,2.23
21.9,3.2800000000000002
8.459999999999999,3.0
27.990000000000002,4.14
23.28,9.32
22.56,0.99
19.32,8.32
9.15,9.280000000000001
22.92,5.8
20.520000000000003,9.07
26.490000000000002,7.960000000000001
27.57,8.44
18.03,7.029999999999999
29.64,4.680000000000001
24.509999999999998,4.14
29.16,5.859999999999999
14.76,0.5700000000000001
15.09,7.65
27.42,3.74
2.28,0.18
28.83,6.630000000000001
19.2,8.26
6.66,4.32
26.97,5.91
13.770000000000001,2.8000000000000003
12.030000000000001,6.06
5.52,2.66
20.040000000000003,1.21
28.89,1.03
2.46,2.8899999999999997
13.32,7.1
19.26,5.68
29.669999999999998,1.19
1.5299999999999998,5.2700000000000005
15.15,7.3
26.94,6.15
23.580000000000002,1.42
15.09,4.84
28.259999999999998,5.29
13.770000000000001,6.840000000000001
4.35,7.720000000000001
8.31,5.41
16.71,2.51
7.5600000000000005,5.8
19.41,5.460000000000001
1.71,6.01
27.78,9.76
10.469999999999999,4.22
14.43,3.88
8.459999999999999,6.760000000000001
24.03,4.91
3.15,9.32
18.81,6.86
15.18,5.83
15.600000000000001,7.800000000000001
28.38,4.79
19.23,5.04
18.03,9.89
13.5,0.06
28.74,7.82
27.450000000000003,5.5600000000000005
29.7,7.34
29.61,8.35
19.68,4.88
23.310000000000002,2.0100000000000002
5.07,1.32
28.86,3.74
27.51,1.7599999999999998
26.4,6.15
26.580000000000002,3.3200000000000003
2.79,0.5800000000000001
27.39,6.760000000000001
20.520000000000003,0.5800000000000001
11.28,3.15
13.2,4.57
12.0,4.93
16.02,2.05
23.04,2.7800000000000002
9.69,9.05
14.52,7.4
5.1000000000000005,6.89
13.47,1.55
26.73,8.84
4.17,1.54
28.29,5.25
9.27,3.29
1.38,2.27
24.72,8.62
15.75,4.74
0.18,1.26
12.030000000000001,5.93
25.349999999999998,6.66
3.66,9.0
27.09,3.15
16.41,3.43
12.42,6.62
25.95,5.5200000000000005
29.58,4.84
26.64,0.8500000000000001
22.71,9.370000000000001
19.89,5.13
13.32,1.36
26.85,1.29
15.66,3.8600000000000003
22.56,3.2
29.58,3.62
14.73,4.97
23.64,1.55
27.3,9.91
27.51,0.21000000000000002
24.45,3.74
9.06,7.199999999999999
9.99,1.45
27.060000000000002,6.37
12.299999999999999,4.32
10.290000000000001,6.69
8.729999999999999,6.26
16.14,8.53
0.38999999999999996,0.98
2.82,6.24
29.64,2.3000000000000003
27.66,5.5200000000000005
24.959999999999997,3.89
12.0,9.41
13.2,1.7799999999999998
8.82,6.37
21.209999999999997,2.9499999999999997
0.42,1.98
2.5500000000000003,3.79
7.32,3.2800000000000002
6.21,4.51
29.22,6.640000000000001
9.69,7.71
16.5,5.949999999999999
18.6,8.97
27.900000000000002,1.9900000000000002
28.919999999999998,3.6799999999999997
23.400000000000002,0.25
2.04,6.48
5.970000000000001,7.65
26.28,7.65
25.38,6.61
21.39,7.39
3.2399999999999998,5.4
7.92,3.95
29.64,6.109999999999999
7.32,5.8999999999999995
22.11,0.44999999999999996
13.770000000000001,7.41
2.67,2.75
6.75,3.43
22.86,8.59
19.98,9.7
10.74,7.99
26.88,8.81
8.31,5.03
28.95,9.66
12.030000000000001,4.42
20.28,4.22
13.860000000000001,0.12
23.400000000000002,3.83
9.93,0.32
14.82,6.69
10.319999999999999,7.8100000000000005
6.090000000000001,8.89
18.96,0.94
10.89,9.379999999999999
14.79,2.82
19.32,9.17
9.99,1.18
3.54,7.720000000000001
26.61,6.01
19.89,6.82
1.44,5.3500000000000005
10.319999999999999,8.89
3.09,5.859999999999999
10.95,7.1499999999999995
24.75,4.95
25.919999999999998,7.54
1.74,3.95
27.84,6.760000000000001
4.2,4.66
25.23,4.29
5.43,7.970000000000001
24.0,3.95
18.81,9.31
17.49,2.06
10.110000000000001,8.95
4.11,2.38
10.95,6.3
20.310000000000002,8.459999999999999
24.57,8.29
15.57,4.57
22.38,6.28
17.73,3.01
2.97,0.79
5.58,2.63
25.169999999999998,7.75
26.04,8.4
1.8599999999999999,7.18
5.46,5.91
28.74,3.37
13.11,6.41
12.57,5.91
6.0600000000000005,2.45
18.990000000000002,3.37
24.99,1.36
29.58,4.699999999999999
6.66,7.1499999999999995
21.029999999999998,6.8999999999999995
17.7,9.02
14.399999999999999,6.790000000000001
2.91,2.41
3.3,8.870000000000001
2.13,9.91
7.26,9.45
22.169999999999998,8.71
10.5,7.960000000000001
1.5599999999999998,4.98
18.39,2.09
3.5100000000000002,2.29
4.140000000000001,2.2
9.15,6.82
10.020000000000001,6.949999999999999
29.64,9.44
9.36,9.18
19.02,8.41
14.82,2.46
24.81,5.5200000000000005
26.009999999999998,1.7199999999999998
15.120000000000001,9.51
9.69,4.069999999999999
27.42,9.360000000000001
20.490000000000002,6.35
20.91,6.15
3.5999999999999996,7.92
22.11,8.120000000000001
17.58,2.52
22.29,0.39
0.87,0.33
15.18,9.459999999999999
28.259999999999998,4.699999999999999
27.12,1.3800000000000001
22.86,2.13
26.97,1.43
2.88,2.72
17.64,3.04
26.85,4.42
14.73,8.870000000000001
4.83,5.2700000000000005
27.96,3.5199999999999996
26.46,0.1
24.45,8.96
0.69,3.6799999999999997
18.36,1.19
2.6999999999999997,9.27
14.76,8.29
20.040000000000003,7.91
16.560000000000002,7.13
3.1199999999999997,7.84
21.599999999999998,5.1
